,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.005711986642890534,0.51220703125,-0.0006103515625,-0.0654296875,0.487060546875,-0.0032958984375,-0.0086669921875,-0.0096435546875,0.00390625,0.068115234375,0.0078125,-0.0072021484375,0.05712890625,-0.48681640625,0.008056640625,0.0673828125,-0.4996337890625
1,0.011423973285781068,0.487548828125,-0.0074462890625,-0.1165771484375,0.49560546875,-0.0068359375,-0.00634765625,-0.0118408203125,-0.00732421875,0.1229248046875,0.0166015625,-0.0350341796875,0.1219482421875,-0.49658203125,0.000732421875,0.1187744140625,-0.4713134765625
2,0.017135959928671597,0.498779296875,-0.001953125,-0.177734375,0.476806640625,-0.0006103515625,0.0001220703125,-0.025146484375,-0.0120849609375,0.1748046875,0.0230712890625,-0.0657958984375,0.1693115234375,-0.4544677734375,0.0015869140625,0.1636962890625,-0.4381103515625
3,0.022847946571562135,0.494384765625,-0.002197265625,-0.24072265625,0.437255859375,-0.000244140625,-0.0029296875,-0.0296630859375,-0.0185546875,0.2459716796875,0.02978515625,-0.12158203125,0.2103271484375,-0.4300537109375,0.0135498046875,0.2073974609375,-0.38720703125
4,0.028559933214452667,0.4964599609375,0.0006103515625,-0.29052734375,0.4044189453125,0.00244140625,0.003173828125,-0.0396728515625,-0.0322265625,0.28564453125,0.0394287109375,-0.173583984375,0.2384033203125,-0.4052734375,0.0201416015625,0.2357177734375,-0.328369140625
5,0.034271919857343194,0.4921875,0.0057373046875,-0.341796875,0.3680419921875,-0.00341796875,-0.0008544921875,-0.0418701171875,-0.0322265625,0.3402099609375,0.031494140625,-0.241455078125,0.2515869140625,-0.3531494140625,0.03369140625,0.2457275390625,-0.2763671875
6,0.039983906500233736,0.4844970703125,-0.002197265625,-0.395263671875,0.3153076171875,-0.0009765625,-0.0008544921875,-0.038818359375,-0.0399169921875,0.3721923828125,0.03271484375,-0.2943115234375,0.2447509765625,-0.3089599609375,0.045654296875,0.25634765625,-0.2138671875
7,0.04569589314312427,0.4849853515625,-0.0101318359375,-0.423583984375,0.272216796875,0.0074462890625,0.00048828125,-0.037841796875,-0.055419921875,0.3995361328125,0.035400390625,-0.3577880859375,0.228759765625,-0.2625732421875,0.0560302734375,0.2239990234375,-0.144775390625
8,0.0514078797860148,0.4974365234375,-0.0054931640625,-0.4349365234375,0.2125244140625,0.0074462890625,0.001220703125,-0.026611328125,-0.0731201171875,0.4515380859375,0.0328369140625,-0.408935546875,0.1986083984375,-0.21142578125,0.0712890625,0.1904296875,-0.0933837890625
9,0.05711986642890533,0.4940185546875,0.000732421875,-0.4652099609375,0.154052734375,-0.0006103515625,0.0015869140625,-0.032958984375,-0.076904296875,0.48193359375,0.017333984375,-0.4539794921875,0.1427001953125,-0.1549072265625,0.0828857421875,0.1405029296875,-0.0499267578125
10,0.06283185307179585,0.5023193359375,-0.0087890625,-0.48486328125,0.090087890625,0.009033203125,-0.0030517578125,-0.0240478515625,-0.093017578125,0.4754638671875,0.0042724609375,-0.48876953125,0.08837890625,-0.0946044921875,0.0931396484375,0.0911865234375,-0.0107421875
11,0.06854383971468639,0.519775390625,-0.0140380859375,-0.48779296875,0.02685546875,0.003662109375,-0.0047607421875,-0.0123291015625,-0.10205078125,0.49072265625,-0.0020751953125,-0.4832763671875,0.03271484375,-0.0328369140625,0.1029052734375,0.0338134765625,-0.00732421875
12,0.07425582635757694,0.4989013671875,-0.008056640625,-0.48828125,-0.0318603515625,0.00927734375,0.0,-0.0047607421875,-0.1109619140625,0.47900390625,-0.0225830078125,-0.5050048828125,-0.0267333984375,0.03173828125,0.1048583984375,-0.0352783203125,-0.0035400390625
13,0.07996781300046747,0.5107421875,-0.014892578125,-0.4788818359375,-0.0806884765625,0.0074462890625,-0.0003662109375,0.004638671875,-0.1221923828125,0.470458984375,-0.0303955078125,-0.4744873046875,-0.085205078125,0.0947265625,0.1097412109375,-0.099853515625,-0.02099609375
14,0.08567979964335799,0.49658203125,-0.018310546875,-0.4521484375,-0.1414794921875,0.0244140625,-0.0048828125,0.0279541015625,-0.1318359375,0.4639892578125,-0.0557861328125,-0.4498291015625,-0.1416015625,0.1485595703125,0.111083984375,-0.145263671875,-0.048583984375
15,0.09139178628624854,0.50439453125,-0.0203857421875,-0.443115234375,-0.2042236328125,0.019775390625,-0.0064697265625,0.0372314453125,-0.1368408203125,0.446533203125,-0.0770263671875,-0.40478515625,-0.1905517578125,0.195556640625,0.1114501953125,-0.1912841796875,-0.0853271484375
16,0.09710377292913908,0.4873046875,-0.0234375,-0.4072265625,-0.2559814453125,0.0233154296875,-0.0001220703125,0.0560302734375,-0.131103515625,0.412109375,-0.0966796875,-0.3504638671875,-0.2239990234375,0.2486572265625,0.105712890625,-0.2275390625,-0.1422119140625
17,0.1028157595720296,0.5009765625,-0.0255126953125,-0.3629150390625,-0.30322265625,0.0245361328125,-0.0040283203125,0.0726318359375,-0.1407470703125,0.3394775390625,-0.1239013671875,-0.2935791015625,-0.239013671875,0.304443359375,0.09619140625,-0.2576904296875,-0.204345703125
18,0.1085277462149201,0.5079345703125,-0.034912109375,-0.3187255859375,-0.3419189453125,0.0347900390625,-0.0045166015625,0.084228515625,-0.134033203125,0.3216552734375,-0.145263671875,-0.2384033203125,-0.2374267578125,0.34912109375,0.0828857421875,-0.26416015625,-0.2611083984375
19,0.11423973285781067,0.5032958984375,-0.0472412109375,-0.278076171875,-0.3841552734375,0.0455322265625,-0.0087890625,0.112060546875,-0.1357421875,0.2821044921875,-0.15576171875,-0.18359375,-0.2132568359375,0.3795166015625,0.070068359375,-0.26123046875,-0.3111572265625
20,0.11995171950070117,0.492431640625,-0.04541015625,-0.227294921875,-0.4127197265625,0.04443359375,-0.0068359375,0.1297607421875,-0.13134765625,0.2161865234375,-0.17578125,-0.1219482421875,-0.191650390625,0.4061279296875,0.038818359375,-0.2308349609375,-0.38623046875
21,0.1256637061435917,0.487060546875,-0.0484619140625,-0.1680908203125,-0.41552734375,0.0548095703125,-0.0118408203125,0.1485595703125,-0.1258544921875,0.179931640625,-0.195068359375,-0.0699462890625,-0.151123046875,0.431884765625,0.0177001953125,-0.2012939453125,-0.4144287109375
22,0.13137569278648226,0.509765625,-0.0618896484375,-0.1192626953125,-0.43115234375,0.0653076171875,-0.00830078125,0.160400390625,-0.1068115234375,0.12548828125,-0.1968994140625,-0.0340576171875,-0.0985107421875,0.44873046875,-0.0111083984375,-0.1514892578125,-0.4613037109375
23,0.13708767942937278,0.49609375,-0.0628662109375,-0.0654296875,-0.4483642578125,0.0631103515625,-0.009033203125,0.185791015625,-0.0965576171875,0.0643310546875,-0.2021484375,-0.00830078125,-0.03271484375,0.4556884765625,-0.0447998046875,-0.0966796875,-0.4866943359375
24,0.14279966607226333,0.50634765625,-0.0709228515625,-0.0068359375,-0.45361328125,0.0736083984375,-0.0198974609375,0.20751953125,-0.0811767578125,0.009765625,-0.2059326171875,-0.0008544921875,0.02197265625,0.445556640625,-0.0811767578125,-0.0423583984375,-0.491943359375
25,0.14851165271515387,0.4974365234375,-0.0849609375,0.0498046875,-0.4404296875,0.0836181640625,-0.0133056640625,0.2144775390625,-0.06640625,-0.051025390625,-0.1976318359375,-0.0028076171875,0.0958251953125,0.446044921875,-0.1181640625,0.017822265625,-0.4866943359375
26,0.1542236393580444,0.509033203125,-0.093505859375,0.1087646484375,-0.421630859375,0.085693359375,-0.0205078125,0.22900390625,-0.04541015625,-0.0997314453125,-0.1884765625,-0.0279541015625,0.1541748046875,0.422607421875,-0.149658203125,0.0643310546875,-0.4603271484375
27,0.15993562600093494,0.5029296875,-0.099609375,0.1429443359375,-0.38720703125,0.09521484375,-0.0225830078125,0.247802734375,-0.011962890625,-0.1585693359375,-0.1712646484375,-0.0606689453125,0.209716796875,0.4158935546875,-0.1817626953125,0.1082763671875,-0.408447265625
28,0.16564761264382544,0.4813232421875,-0.0997314453125,0.205322265625,-0.3731689453125,0.1055908203125,-0.025146484375,0.2669677734375,0.0098876953125,-0.2064208984375,-0.156005859375,-0.1080322265625,0.2530517578125,0.3660888671875,-0.2037353515625,0.1448974609375,-0.36181640625
29,0.17135959928671599,0.49560546875,-0.1036376953125,0.2388916015625,-0.3388671875,0.102294921875,-0.0262451171875,0.2772216796875,0.0498046875,-0.2506103515625,-0.1229248046875,-0.1649169921875,0.274658203125,0.34326171875,-0.2310791015625,0.1630859375,-0.319580078125
30,0.17707158592960653,0.496826171875,-0.107666015625,0.279296875,-0.3001708984375,0.1151123046875,-0.0343017578125,0.261962890625,0.0877685546875,-0.295654296875,-0.105712890625,-0.22607421875,0.2998046875,0.289306640625,-0.2484130859375,0.1661376953125,-0.25146484375
31,0.18278357257249708,0.5101318359375,-0.1060791015625,0.3204345703125,-0.2630615234375,0.1083984375,-0.032958984375,0.2576904296875,0.1197509765625,-0.311767578125,-0.0738525390625,-0.2808837890625,0.294189453125,0.25830078125,-0.2750244140625,0.154296875,-0.1966552734375
